fish_population_1,fish_population_2,fish_population_3
3.2162564410677414,6.673892318219567,4.516914935495695
3.782116638481546,6.43914391891124,5.998396403613001
6.172498757701899,0.5653389249752546,0.5
0.60418505306348,0.5,8.560372755120472
5.166878669258295,5.962626004620122,5.095238282692969
0.5365711777554624,0.5,8.661568447712183
0.5402765408525574,7.425996665289755,0.5008760274779506
6.117144588843093,0.795197226701543,0.7232511312319683
3.283068431471066,6.748443769185598,4.41118754767294
5.304499697983312,5.951348053117383,4.248847404633536
4.043962970634436,5.650693064489008,6.737484885672165
5.022719376723267,5.951753759622478,5.767270242203343
4.619895444002031,5.940434329143029,6.0616004965875225
4.988809063991218,5.558071396664342,6.271304052970513
2.1277996544211515,2.2575937146348815,7.363816526189744
0.5022573939822443,7.370698134743468,0.6025608726862659
5.521566900973408,5.98226833545077,1.6374616705065708
3.8541994805672495,6.640462512913194,3.288537826151965
4.003837025460815,6.0651614875844775,6.339023471160146
4.636956141178856,5.805097297763147,6.413941563122915
1.5580741184680902,6.555552997166399,7.112208616032843
3.490907665226971,6.251511962813238,6.795090459358005
5.719849806294591,5.436529880558448,1.9564141845750913
5.044599961893071,6.023131377081456,5.460010805686154
4.231794598753903,6.786751503038898,0.6048323701682632
4.943872774432411,5.827398414027107,5.993740088978992
5.2544928595909,5.782907166643686,4.6084509472459665
5.050324270974368,5.9059695801074055,5.852115322934342
3.4603715275846954,5.425897312541059,7.07059478216763
4.020199377141121,6.5945272032707125,2.4700572627970883
5.363409359619008,6.004524120673762,3.4684484278818424
5.85238201949292,0.5,3.9955113276686096
5.288049340721048,4.956716532072415,5.606972182556977
3.9657428751199486,6.118440070300369,6.258548042293067
3.8074556493849245,6.436153802622039,6.169716976392899
4.940015482225862,0.5,7.515834352835029
5.527125534281092,4.662075586317475,3.5288064729227284
5.272790315984265,5.34663912064504,4.966246412133877
6.188482822168998,0.5607481805608996,0.5
4.902220335019824,6.181275678483222,5.212634515178705
0.5556637317647942,0.5,8.60753196306462
4.428681615439824,6.047586398794213,6.439103381898051
0.5550911630670504,0.5,8.635791677018123
4.904243736221558,5.286165264032089,6.395476940957792
4.544506001585203,6.331462562461204,4.804837909099599
5.094004751276074,5.892578096391325,5.729537935273645
5.065636151971977,0.5,7.372691872068272
4.123737800778986,6.238808145539431,5.4517876773586025
4.834185613819072,5.321646298903407,6.416253179536376
5.027665561490602,4.59131309094043,6.3565853269765675
4.739667684470616,4.558589849256935,6.86215176228751
4.969597111874277,5.2651002916549245,6.501936540863889
5.402098503473098,5.825289216059591,3.665738857358564
5.41105128201429,6.244597236072939,2.1012354886188875
4.570121100447037,6.130506276048413,5.967935293193601
5.047013371611327,5.443026186349442,6.137771374132536
0.5,7.422261978500982,0.57
4.51744966388147,5.9788082762812635,6.323474083138487
5.175805373909473,5.25767955642598,5.886868210201114
5.97309429661274,4.212710629714017,0.5
5.433226685886042,5.991794265648415,3.6481871831601107
4.771427678816346,5.53251363908619,6.456076844270002
0.6131221283373466,0.5579896318176819,8.455341163982299
5.633981942879944,4.611872332154906,3.451772518624999
4.453475818037459,5.157075120103824,6.712466167824544
5.331684205483398,4.4592835073018335,5.409479708819351
5.011124755414349,6.086782485992378,5.28254930189207
4.814532883349847,5.39443067721558,6.593983729638632
5.6300112318500295,6.209983034422366,0.5
5.692848836365416,1.565910215263015,3.1156568498513977
5.263902794300925,5.707316588149611,4.757707358157993
5.1137030057785395,6.044674186887655,4.626382273308803
5.294675500857886,4.1866469710536105,5.915056960917016
4.489535601453477,6.133913945870435,6.104345020550615
5.029824625761399,5.592719580508149,6.050449333490181
4.654501544083292,5.946825347748684,5.952341616571803
4.710801062778396,6.306774567331937,5.410561990508758
4.75246351318281,6.187837395192957,5.7841512155238615
4.825401382343647,6.22484704656286,4.434830888787553
4.95558065126621,4.647112085832586,6.563453425522111
0.5,6.88921863294724,5.287417327584967
1.6424025882455315,1.9412943939507512,7.654231624624039
4.394841918210733,6.1718833238290625,6.000367624930769
0.55,0.5,8.650681127999766
4.853427866245995,6.128252633978184,5.467192737595218
4.2680332587838326,6.201423770540177,5.799839793651524
0.5,6.8490353285148355,5.619741597189323
4.713277777158375,5.914466878837,6.361144093856165
0.9627622839245203,0.5303769925414332,8.305660290786376
5.885438162205116,4.791683808458322,0.5092538736784011
5.082662530478051,5.290741643282389,6.116547093989933
5.217000690887439,5.2793743568917355,5.836189894846046
5.326949951710251,4.83624617313033,5.0264275468571
4.482442741163764,6.346578766178325,5.344827639738506
3.9645892305130044,6.050606670165848,6.488168152982133
5.446925368178386,3.4984486974471602,5.350478436527322
4.787899683106257,5.98922463742813,5.884162168143294
4.886356081657592,5.7058615263339725,6.2194888678079865
5.235914156927375,3.6802268720620748,6.02123826087741
4.985790837623642,5.84211393315877,5.975113586417886
5.176812758125071,6.201422239588646,3.745260175421462
4.830964883312272,5.905021059435362,6.182040238843976
5.090318342808379,5.602322784968723,5.849577072293631
4.642704779670371,0.5,7.705903183630256
5.618651689667971,3.3696480042633583,4.418957570466489
4.169379272451964,6.515572683662157,4.817035890772325
5.567870857345008,5.172103302378618,3.4334486719898845
4.896289447778023,5.897294258799066,6.139098952324515
3.31140115005222,6.287753450430204,6.613597468884891
4.799364038202321,4.806976050879012,6.80191000854927
2.759157995863872,6.783935240604768,2.768057292607139
5.261798342360128,5.988504464248867,4.202419847547823
3.919552776539743,0.5179960894766539,7.940885973788887
4.825435182234189,5.966293071244399,5.912577588254776
4.957353372993219,5.761528817748023,6.2146094816334205
3.941674502579559,6.408664188498342,5.917726039111461
5.491145432865543,6.2171642564204,2.289463132641294
0.5,7.41186843039498,0.5710674014814838
5.830566678382002,5.549469403701535,0.5
5.3193066575472105,2.481938089990563,6.627301716292817
4.692245778190788,2.721260263177832,6.9039946307157924
0.5,7.426444325373171,0.5629631034951633
4.923631402859999,6.1970967389172875,4.652985753048899
4.5485537839682815,6.318766156340962,4.804001637265637
0.5,7.404232375276282,0.6218080046295142
5.207491243378145,5.943367694787302,4.885276790872753
4.828373380044244,4.770559888428194,6.705945860117251
4.248948386496534,6.405428430108594,3.9248927148901114
5.00314161061068,5.812116512936095,5.94940428007343
4.873150962243563,5.326952635297597,6.388326714242034
5.938721304969677,3.577970597266611,0.5419042854874447
5.187588422311952,6.442382804876709,0.5
0.5898536043234477,0.573747727806262,8.541626535151543
1.3820995083776864,5.135784192513371,7.669863000223958
4.188401245948251,6.056249924547454,6.373208128774142
4.466667486075064,6.037211229585496,6.293196748259653
4.067413257919761,5.440033413924283,6.993761414954615
5.288984220122287,4.358896069415023,5.573812203980371
5.185200879860927,6.0522657492105285,4.470343032019724
6.143797873751451,0.7304611856499927,0.6318936825714206
3.540487147935208,6.899966067143967,0.5
4.9138132684027465,5.251622208962588,6.576310022771777
5.484751263389542,5.400823884647674,3.17532909170535
4.884473428457496,4.671534156405498,6.7163512528599645
2.4027429263040574,0.5,8.119842872732658
0.6128554799826442,0.5585311792360466,8.444518919151754
5.92493504438052,4.370206465498928,0.5
5.3638101168848795,5.984636121099544,3.7541564562635283
4.655176311415138,0.5,7.5435700345018475
4.11091699767641,6.0596093261542645,6.268061122573094
5.362009653089917,5.4522838390053705,4.475461829275812
5.071525313839065,5.397351492299802,6.171742658928899
5.221032878509521,5.560356028512175,5.554253664566981
0.5,7.03920570376635,3.5766084479831455
5.2434171904847755,6.413538162059764,0.5
5.099348699964273,6.053255918075867,5.07984877272519
5.347517223084864,5.793387493754903,4.546880870560216
0.6100937012989176,7.307602758234991,0.7280539359314823
4.277125601930265,6.397666224525494,5.056251321483522
5.13003385667878,4.9676865454949155,6.307930545740576
0.6107254665606692,0.5581459460057568,8.446596541875982
4.689992084610169,5.533993721917726,6.522569335716448
4.726525635930361,5.594555981766,6.455943733894647
4.832967667203026,5.612910153523226,6.4141170840773665
5.6612491473934545,5.152152947231798,2.8416298228837995
5.534715211884857,0.5,5.788815479084104
4.737594730326092,6.302525654664728,4.647751778260489
6.157121327691245,0.5660234656030798,0.5
5.8274467375570005,2.391328233318016,2.6629969722638425
4.974492080557935,4.337351639752659,6.789322364406307
5.955920744378419,2.4562305821267185,0.5238213356457518
5.347126920100969,5.693633115286701,4.846912601511265
4.486527779501591,6.021582877168917,6.284606273107165
3.4637074153603367,4.966400895861685,7.323157454763064
4.477648662520269,5.972669944958981,6.384440312526194
0.793509802125054,0.8411971256106637,8.4061591411608
0.7975946146633411,0.5592954224651993,8.31966056654719
1.176166882262739,0.9816813440946411,7.960902666480559
4.286016525857716,6.162685316851386,6.208420607772212
3.806695610984644,6.658212563318518,3.484219137717346
4.676185123016817,0.8020178068459958,7.342784750641097
4.793101035056806,5.199135177745103,6.692991658139702
5.623081786894975,0.5499646737159258,5.71613348853996
4.3324382932349454,6.235370268853351,5.629235209072028
5.842936440368735,0.9126401449511549,0.6599781150008739
4.4583227121645415,5.976291924290768,6.393192335299155
4.976686655906242,0.5861857822453718,6.806666738535592
1.3870030370982915,0.5,8.319580008406161
5.874149851468659,4.133977439039083,0.5321355351614316
5.267876012422903,5.014746755932548,5.164422644699738
5.128173692711392,5.97784641942681,5.26860023705385
5.492991232668504,5.803242257044608,3.1354566443146026
5.142442723686586,5.751388619037434,5.707553230561371
2.8242601870562676,6.067492062964233,6.960451835498612
3.6116171054792083,4.756553283195981,7.2571768302764
4.60314640541605,5.768424206458189,6.56362604482981
4.677348678329063,6.151704990454279,5.893055485939365
0.9644767159307233,0.6269326080459716,8.245487452348193
4.927229340463519,5.771390535735544,6.075832947343398
5.59086924194368,1.551562076271793,5.497506968829925
0.5555325132839684,0.5,8.617081392048423
5.022805547064643,6.055985414964199,5.543238632043007
5.206858201253581,3.4224073324164532,6.467370218757521
0.5,7.433395314262778,0.5
4.723001740064098,5.960610664821386,5.925803586022052
5.2929839226633995,6.1317861824622915,3.4610549390826555
4.999219187077702,5.905202002814829,5.962801038807206
4.989399167793016,6.128839105744396,5.013395600889797
6.096358041250493,0.5,1.2300312886658604
4.847990459196,6.542560957358519,2.4411794405004406
3.6871462095322722,6.426012379007123,6.279361783457409
5.298852265464001,5.627188596817379,4.950069748426153
5.61066967682372,6.296190912193335,0.5
4.773339335168902,5.9105334503977,5.934578684524044
6.174655466099352,0.545876384110345,0.5534308581358541
5.113208722399858,6.058740124933735,4.714829043381139
6.190468154355804,0.5,0.5065875361968655
4.994691766616733,5.261461946610597,6.257372411532566
4.977655030751915,5.300015317542218,6.366650536924156
5.1160045101594545,5.5804614538849995,5.718732830547724
5.641164521136296,5.88622220008869,0.5192932266351524
4.7575752225004715,6.448330416957427,3.091643604365675
4.747090729163094,6.072602110461933,5.8944211598472265
4.734925467333632,6.093215833102122,5.861476897602741
4.756016441003949,5.694034246407511,6.284242008970063
5.236769181050727,5.497154808955859,5.60378068850793
5.019998468299942,5.713936847694473,6.00342022806016
5.86161900582333,5.017759180860401,0.5
5.002379498481714,5.928312400345044,5.925202512459482
5.009731395346609,5.7435123754684785,6.061497871448491
4.53370329486115,5.9437068198066445,6.3255009657632195
5.436901282517917,5.302057143237774,4.363262914947466
5.773076139078891,5.789754844347351,0.5
5.215006713449448,3.4160954693917924,6.481901392826115
3.9899350773631554,6.416236070256753,5.183788223815997
5.259226805046117,0.5384244586184959,6.900601594048516
3.9476361394377344,6.167254266014655,6.680310461694066
3.9012500075987973,6.731427057431346,1.7845499107645204
6.171729282587373,0.5,0.5641156841975004
0.5110048374137599,7.387936364690997,0.5454506337515036
5.239911103084201,4.86993746376706,5.874500460398625
5.642582610208171,0.5,5.674046700631617
4.274831490070844,6.592938370067523,2.9826571287493433
5.173268963496666,5.715225791793824,5.4515580144330125
5.409446222027705,6.042876909612566,2.827055760526792
4.060762344659826,6.252211415050631,5.816027901035182
3.4523809168241577,5.947005006201393,6.949537232235796
4.297301234385782,4.282862741570555,6.995714810966987
5.474032754710326,5.075430830326477,4.589706570205603
4.273925353531849,6.609581181849435,1.9170967440071198
4.723266019190416,5.75624645079848,6.4342678277806975
6.152494548737815,0.7942249765991838,0.5
6.1115787273404045,1.5347757462289464,0.5508296731754532
3.2733004707743256,6.5117429456155005,6.226167000065504
5.356401964798737,0.5032234597515228,7.047770261769702
5.178995365091537,6.146849041039399,4.412294021777337
4.84014436643718,6.021057824711651,5.862231865442394
5.670068248034692,0.5113839296276231,5.254130376896504
5.672278468174539,2.6361569562678793,4.681207092759062
3.555402359668517,6.669211162371517,3.908655349986721
5.0986951642703495,5.8834107755363725,5.736563226250085
5.456047777246265,4.701523152860106,5.03114423959975
5.346030310436916,6.220349359812934,2.9369775298952416
5.120732931159822,4.52255354129492,6.311232187919482
5.0861622202177905,5.735224033303056,5.846712571645952
3.713307200536344,0.5216326653266217,7.9875470647440165
6.213727176492263,0.56,0.5
5.379869090792522,1.8768480807378687,5.839953588595263
4.6054841244321345,0.619627596558096,7.631385452832426
5.106212178282644,5.595008512623814,6.012490924708766
4.744135095633154,5.421984497458343,6.570744379416547
5.325424502607854,5.741131358055118,4.707871018394291
5.265012672027623,4.943109168057806,5.75832837932926
5.578595883312432,5.799786482048865,2.8405907372212855
0.5,7.429511180942113,0.5385591903708413
3.5324973452144564,6.7995460629611895,2.637444712921206
5.831120975351447,5.124788982470751,0.5
5.011638680350453,6.280844016484522,4.2947333641846015
5.234904160220729,5.900510328976557,5.158520263671234
5.721122452424574,6.166688042122827,0.5
5.17448984149844,4.363914260160207,6.2545980365469
2.572371764688257,0.5,8.110474890616638
5.162760094048488,6.014385639624989,4.912640662185326
4.962783298987558,5.613716714734373,6.22265852761843
5.067319446583906,6.513926705214674,0.5
1.576878389127922,1.7395546554976746,7.8007234895536985
5.125869522184155,6.248296524945895,3.1580667757026144
3.1340873756954055,0.5674220254454188,7.8996153961680955
1.2186265990737994,1.591456330978327,7.91939393681832
5.164222696985391,5.544624056445513,5.566455271620519
4.568360596116111,5.940906017570781,6.238203405550669
5.464077051026477,4.78635665836953,4.6922217868341525
5.0522990074035095,6.522500266615001,0.5
5.012072903622573,5.758407654010815,6.039077588985746
4.543594349800566,6.354675999524531,5.172033650033181
5.498085210187168,5.361934522430848,4.141372033090904
5.880478610814653,0.8910385317626872,0.5819239626701702
0.6007191206530862,0.559734814201458,8.50778767932883
5.914747183287978,3.197458685922764,0.5588158607316489
